"BANK","IFSC","MICR","BRANCH","ADDRESS","CONTACT","CITY","DISTRICT","STATE"
"BANK OF INDIA","BKID0004299","700013079.0","DANKUNI","MATOSHREE SHOPPING COMPLEX, TN MUKHERJEE ROADP.O. DANKUNI, DISTT. HOOGLY","26594344.0","DANKUNI (HOOGLY DIST WEST BENGAL)","DANKUNI (HOOGLY DIST WEST BENGAL)","WEST BENGAL"
"BANK OF INDIA","BKID0004298","713013601.0","BAMCHANDAIPUR","ANAMOY RURAL HOSPITALVILL BAMCHANDAIPUR PO JOTERAM DT BARDWAN","3422542592.0","BAMCHANDAIPUR (BURDWAN)","BAMCHANDAIPUR (BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004297","712013102.0","ARAMBAGH","LINK ROAD, ARAMBAGHDIST-HOOGHLY","3211257948.0","ARAUMBAGH (WB)","ARAUMBAGH (WB)","WEST BENGAL"
"BANK OF INDIA","BKID0004296","731013202.0","SAINTHIA","LAXMI JANARDAN MARKETSAINTHIA, DIST -BIRBHUM","3462262636.0","SAINTHIA","SAINTHIA","WEST BENGAL"
"BANK OF INDIA","BKID0004295","700013529.0","HATISALA","VILL. & P.O. HATISALADISTRICT NADIA,","0.0","HATISALA (DISTRICT NADIA)","HATISALA (DISTRICT NADIA)","WEST BENGAL"
"BANK OF INDIA","BKID0004294","700013512.0","BAGULA","COLLEGE ROADBAGULA","0.0","BAGULA (DIST. NADIA, WEST BENGAL)","BAGULA (DIST. NADIA, WEST BENGAL)","WEST BENGAL"
"BANK OF INDIA","BKID0004293","734013301.0","KALIMPONG","DR ONGDEN ROADKALIMPONG, DIST : DARJEELING, 734 301","3552256070.0","KALIMPONG","KALIMPONG","WEST BENGAL"
"BANK OF INDIA","BKID0004292","737013001.0","GANGTOK","NEW MARKET, M.G.ROADOPP. STAR CINEMA,GANGTOK, SIKKIM","3592204388.0","GANGTOK","GANGTOK","SIKKIM"
"BANK OF INDIA","BKID0004291","734013001.0","SILIGURI","SEVOK ROADSILIGURI,DISTRICT DARJEELING,","3532526360.0","SILIGURI (DISTRICT DARJEELING)","SILIGURI (DISTRICT DARJEELING)","WEST BENGAL"
"BANK OF INDIA","BKID0004290","734013101.0","DARJEELING","1 H D LAMA ROADDARJEELING","3542258386.0","DARJLING","DARJLING","WEST BENGAL"
"BANK OF INDIA","BKID0004289","700013066.0","CHINSURAH","DUTTA SUPER MARKET , 1ST FLOORAKHAN BAZAR, P O CHINSURAH","3326804444.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004288","700013504.0","DHULASIMLA","VILL. DHULASIMLAP.O. DHULASIMLA, DIST. HOWRAH","3326217073.0","DHULASIMLA(DISTRICT HOWRAH)","DHULASIMLA(DISTRICT HOWRAH)","WEST BENGAL"
"BANK OF INDIA","BKID0004287","700013509.0","RUPASGARI","VILL. & P.O. RUPASGARIDIST. HOWRAH,","3214212349.0","RUPASGARI (DIST. HOWRAH)","RUPASGARI (DIST. HOWRAH)","WEST BENGAL"
"BANK OF INDIA","BKID0004286","700013510.0","SASATI","VILLAGE & P.O. SASATIDIST. HOWRAH,","3214212180.0","SASATI (DIST. HOWRAH)","SASATI (DIST. HOWRAH)","WEST BENGAL"
"BANK OF INDIA","BKID0004285","700013508.0","MANIKPIR","P. O. BAN HARISHPURDISTRICT HOWRAH,","3214225226.0","MANIKPIR (DIST. HOWRAH)","MANIKPIR (DIST. HOWRAH)","WEST BENGAL"
"BANK OF INDIA","BKID0004284","700013060.0","SAJIRHAT","VIVEKANAND NAGAR, SODEPUR ROAD,P.O. MADHYAMGRAM BAZAR,TAL. BARRACKPORE  II,","25373840.0","MADHYAMGRAM","MADHYAMGRAM","WEST BENGAL"
"BANK OF INDIA","BKID0004283","700013528.0","BADARHAT","VILLAGE BADARHATP. O. PRITHIBA DIST. 24 NORTH PARGANAS","3216267233.0","BADARHAT","BADARHAT","WEST BENGAL"
"BANK OF INDIA","BKID0004282","700013507.0","MAJU","AT & POST MAJUDISTRICT HOWRAH,","3214230300.0","MAJU  (DISTRICT HOWRAH)","MAJU  (DISTRICT HOWRAH)","WEST BENGAL"
"BANK OF INDIA","BKID0004281","700013004.0","BALLY BAZAR","215, 217 & 218 GOSWAMI PARA ROADP.O BALLY, DISTRICT : HOWRAH","2654344526.0","HOWRAH","HOWRAH","WEST BENGAL"
"BANK OF INDIA","BKID0004280","700013021.0","GHUSURI","114, NASKARPARA ROADHOWRAH,","26555405.0","HOWRAH","HOWRAH","WEST BENGAL"
"BANK OF INDIA","BKID0004279","700013522.0","HISHABI","BLOCK AMDANGAP.O. HISHABI,","3216274621.0","HISHABI(DIST 24 NORTH PARAGANAS)","HISHABI(DIST 24 NORTH PARAGANAS)","WEST BENGAL"
"BANK OF INDIA","BKID0004278","700013071.0","MIRHATI","AT & POST MIRHATIDISTRICT 24 PARGANAS NORTH","25423153.0","MIRHATI(DIST. 24 NORTH PARGANAS)","MIRHATI(DIST. 24 NORTH PARGANAS)","WEST BENGAL"
"BANK OF INDIA","BKID0004277","700013527.0","MURARISHA CHOWMATHA","VILLAGE & P. O. MURARISHAVIA BHEBIA,","3217241234.0","MURARISHA CHOWMATHA(DIST 24 NORTH PARGANAS)","MURARISHA CHOWMATHA(DIST 24 NORTH PARGANAS)","WEST BENGAL"
"BANK OF INDIA","BKID0004276","700013070.0","KASHIMPUR","VILLAGE CHANDRAPURP. O. DIGHA, VIA DATTAPUKUR,","25364176.0","DIGHA ( VIA DATTAPUKUR, DIST 24 NORTH PARGANA","DIGHA ( VIA DATTAPUKUR, DIST 24 NORTH PARGANA","WEST BENGAL"
"BANK OF INDIA","BKID0004275","700013511.0","KATIAHAT","AT & POST KATIAHATDISTRICT 24 PARGANAS NORTH","3217243240.0","KATIAHAT (DIST. 24 PARGANAS NORTH)","KATIAHAT (DIST. 24 PARGANAS NORTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004274","713013701.0","RAJBANDH","DIATM CAMPUS G T ROADRAJBANDH P.O KANKSA","3432520013.0","RAJBANDH ( WB)","RAJBANDH ( WB)","WEST BENGAL"
"BANK OF INDIA","BKID0004273","731013302.0","SURI","DANGAL PARA, SURIDIST. BIRBHUM,","3462255029.0","SURI (DANGALPARA, WEST BENGAL)","SURI (DANGALPARA, WEST BENGAL)","WEST BENGAL"
"BANK OF INDIA","BKID0004272","723013501.0","RAMKANALI","AT & POST RAMKANALIDISTRICT PURULIA,","3251264125.0","RAMKANALI (DIST. PURULIA)","RAMKANALI (DIST. PURULIA)","WEST BENGAL"
"BANK OF INDIA","BKID0004270","723013002.0","PURULIA","UMACHARAN ROY STREETAMLAPARA, PURULIA,","3252222603.0","PURULIA (WEST BENGAL)","PURULIA (WEST BENGAL)","WEST BENGAL"
"BANK OF INDIA","BKID0004269","700013074.0","CHUNAVATI","MANPRASANNA APARTMENT,, 1ST FLOOR,CHUNAVATI MORE ANDUL ROAD, PO PODRAH","3326442471.0","HOWRAH","HOWRAH","WEST BENGAL"
"BANK OF INDIA","BKID0004268","700013075.0","BHADRESWAR","12 RISHI BANKIM AVENUEP.O BHADRESWAR DIST HOOGHLY","3326330995.0","HOOGLY","HOOGLY","WEST BENGAL"
"BANK OF INDIA","BKID0004267","713013610.0","PALSIT","VILLAGE PALSITP.O. BHAITA,","3422349235.0","PALSIT (PO BHAITA, DIST. BURDWAN)","PALSIT (PO BHAITA, DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004266","713013607.0","JHAPANDANGA","VILLAGE JHAPANDANGAP.O. ABUJHATI,DIST. BURDWAN,","3451279213.0","JHAPANDANGA(PO ABUJHATI,DIST. BURDWAN)","JHAPANDANGA(PO ABUJHATI,DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004265","700013023.0","GARIA","P-138, RAJA SUBODH CHANDRA MULLICK ROADKANUNGO PARK, GARIA,","24303004.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004264","722013503.0","PANCHAL","VILL. & P.O. PANCHALDISTRICT  BANKURA,","3244239295.0","PANCHALDISTRICT  BANKURA)","PANCHALDISTRICT  BANKURA)","WEST BENGAL"
"BANK OF INDIA","BKID0004263","722013003.0","KATJURIDANGA","VILLAGE KATJURIDANGADISTRICT BANKURA,","3212276981.0","KATJURIDANGA(DISTRICT BANKURA)","KATJURIDANGA(DISTRICT BANKURA)","WEST BENGAL"
"BANK OF INDIA","BKID0004262","722013501.0","BISHNUPUR","GOPALGANJP. O. BISHNUPUR,","3244252168.0","BISHNUPUR (DISTRICT BANKURA)","BISHNUPUR (DISTRICT BANKURA)","WEST BENGAL"
"BANK OF INDIA","BKID0004261","722013502.0","RATANPUR","AT & POST RATANPURDISTRICT BANKURA,","3242230269.0","RATANPUR (DISTRICT BANKURA)","RATANPUR (DISTRICT BANKURA)","WEST BENGAL"
"BANK OF INDIA","BKID0004260","722013002.0","BANKURA","52/1,LAL BAZARPOST BANKURA, DIST. BANKURA,","3242250832.0","BANKURA","BANKURA","WEST BENGAL"
"BANK OF INDIA","BKID0004259","700013081.0","GOPALNAGAR","VILLAGE GOPALNAGARPOST - PAR - GOPALNAGAR,","26300990.0","GOPALNAGAR (DIST. HOOGHLY)","GOPALNAGAR (DIST. HOOGHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004258","700013502.0","BORA","VILLAGE & POST-BORADIST. HOOGHLY,","3212248167.0","BORA (DIST. HOOGHLY)","BORA (DIST. HOOGHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004257","712013601.0","DIGRUIGHAT","VILLAGE & P. O. BARADIGRUIDISTRICT HOOGHLY.","3211265246.0","DIGRUIGHAT(PO BARADIGRUI,DIST HOOGHLY)","DIGRUIGHAT(PO BARADIGRUI,DIST HOOGHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004256","700013069.0","DUTTAPUR","VILLAGE & P. O. KRISHNARAMPURDISTRICT HOOGHLY,","3212241237.0","DUTTAPUR(PO KRISHNARAMPUR, DIST HOOGLHLY)","DUTTAPUR(PO KRISHNARAMPUR, DIST HOOGLHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004255","700013054.0","RAGHUNATHPUR BAZAR","T. N. MUKHERJEE ROAD, MAKHALA-2,RAGHUNATHPUR BAZAR, HOOGHLY","2663600327.0","HOOGLY","HOOGLY","WEST BENGAL"
"BANK OF INDIA","BKID0004254","712013602.0","KABLE","POST DAKSHIN RASULPURMOKAM KABLE, DISTRICT HOOGLY,","3211259248.0","KABLE (PO DAKSHIN RASULPUR,DIST HOOGLY)","KABLE (PO DAKSHIN RASULPUR,DIST HOOGLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004253","712013202.0","TARAKESWAR","CHAULPATTY, AT & PO TARAKESWAR.,DISTRICT HOOGHLY","3212276194.0","TARAKESWAR (DISTRICT HOOGHLY)","TARAKESWAR (DISTRICT HOOGHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004252","700013053.0","SERAMPORE","89, G. T. ROADSIRISHTALA,SERAMPORE,","2662148826.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004251","700013061.0","CHAMPDANI","8, G. T. ROAD, CHAMPDANIP.O.BAIDYABATI, DISTRICT HOOGHLY","2632207232.0","CHAMPDANI (POBAIDYABATI, DIST HOOGHLY)","CHAMPDANI (POBAIDYABATI, DIST HOOGHLY)","WEST BENGAL"
"BANK OF INDIA","BKID0004250","700013521.0","BHEBIA","AT & POST BHEBIADISTRICT 24 PARGANAS NORTH,","3217241243.0","BHEBIA (DIST 24 PARGANAS NORTH)","BHEBIA (DIST 24 PARGANAS NORTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004249","700013045.0","SALT LAKE","BLOCK DD-2SECTOR I, 1ST FLOOR,","2358648123.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004248","700013518.0","SARBERIA","AT & POST SARBERIADISTRICT 24 PARGANAS SOUTH,","3218243453.0","SARBERIA (DIST 24 PARGANAS SOUTH)","SARBERIA (DIST 24 PARGANAS SOUTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004247","700013119.0","ABANTIPUR","VILLAGE ABANTIPUR,P.O.MONDAL PARAVIA SHYAMNAGAR, DIST 24 PARGANAS NORTH","25860118.0","MONDAL PARA (DIST 24 PARGANAS NORTH)","MONDAL PARA (DIST 24 PARGANAS NORTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004245","700013525.0","GOLABARI","TAKI ROAD, POST GOLABARI BAZAZR,VIA BARASAT, DIST 24 PARGANAS NORTH","3216250679.0","GOLABARI (DIST 24 PARAGANS NORTH)","GOLABARI (DIST 24 PARAGANS NORTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004244","700013035.0","NAGER BAZAR","468/1, JESSORE ROADCALCUTTA - 700 028.","2529697325.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004242","700013059.0","BARASAT","COLONY MORE,, BARASAT,  NABAPALLYP. O. BARASAT,DIST.: 24 PARGANAS (NORTH)","2542451225.0","KOLKATA","KOLKATA","WEST BENGAL"
"BANK OF INDIA","BKID0004241","700013516.0","JAYNAGAR MAJILPUR","208/1,NETAJI SUBHASH ROAD,(KUPLI RAOD),P.O. JAYANAGAR MAJILPUR, DIST 24 PARGANAS.","3218220204.0","JAYANAGAR MAJILPUR (DIST 24 PARGANAS)","JAYANAGAR MAJILPUR (DIST 24 PARGANAS)","WEST BENGAL"
"BANK OF INDIA","BKID0004240","713013507.0","SATGRAM","P. O. BOGRAVIA DEVCHANDNAGAR, DIST BURDWAN","3412343118.0","BOGRA (DIST BURDWAN)","BOGRA (DIST BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004239","713013505.0","MITHANI","AT & POST MITHANIDISTRICT BURDWAN,","3412510410.0","MITHANI (DIST BURDWAN)","MITHANI (DIST BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004238","713013605.0","GRAMKULTI","AT & POST GRAMKULTIVIA ILSOBAMONDALAI,DIST.BURDWAN,","3454241288.0","GRAMKULTI (VIA ILSOBAMONDALAI,DIST.BURDWAN)","GRAMKULTI (VIA ILSOBAMONDALAI,DIST.BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004237","713013504.0","KENDA","RANIGANJ SURI ROADKHAS KENDA, P.O. BAHUIA, DIST. BURDWAN","3412667208.0","BAHUIA (DIST. BURDWAN)","BAHUIA (DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004236","713013613.0","SATGACHIA","P. O. SATGACHIADISTRICT BURDWAN,","3422700231.0","SATGACHIA (DIST. BURDWAN)","SATGACHIA (DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004235","713013502.0","DOMOHANI","P. O. DOMOHANI BAZARDISTRICT BURDWAN,","3412772244.0","DOMOHANI BAZAR (DIST. BURDWAN)","DOMOHANI BAZAR (DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004234","713013003.0","BURNPUR","32, STATION ROADP.O. BURNPUR,","3412230299.0","BURDWAN, WEST BENGAL","BURDWAN, WEST BENGAL","WEST BENGAL"
"BANK OF INDIA","BKID0004233","713013302.0","RANIGANJ","ANAND BHUWAN,MAHATMA GANDHI ROADRANIGANJ, DIST. BURDWAN","3412444194.0","RANIGANJ","RANIGANJ","WEST BENGAL"
"BANK OF INDIA","BKID0004232","713013506.0","NEAMATPUR","G. T. ROADNEAMATPUR,","3412510409.0","NEAMATPUR","NEAMATPUR","WEST BENGAL"
"BANK OF INDIA","BKID0004231","713013503.0","JAMURIA","MAIN BAZARPOST JAMURIA BAZAR,DIST. BURDWAN","3412455354.0","JAMURIA BAZAR (DIST. BURDWAN)","JAMURIA BAZAR (DIST. BURDWAN)","WEST BENGAL"
"BANK OF INDIA","BKID0004230","713013202.0","DURGAPUR","NACHAN ROADDURGAPUR,","3432583958.0","DURGAPUR","DURGAPUR","WEST BENGAL"
"BANK OF INDIA","BKID0004229","700013517.0","KHOLAPOTA","AT & POST KHOLAPOTADISTRICT 24 PARGANAS (NORTH),","3217249235.0","KHOLAPOTA (DISTRICT 24 PARGANAS (NORTH))","KHOLAPOTA (DISTRICT 24 PARGANAS (NORTH))","WEST BENGAL"
"BANK OF INDIA","BKID0004228","700013524.0","KASHINAGAR","AT & POST KASHINAGARDISTRICT 24 PARGANAS (SOUTH),","3174274231.0","KASHINAGAR(DIST 24 PARAGANA SOUTH)","KASHINAGAR(DIST 24 PARAGANA SOUTH)","WEST BENGAL"
"BANK OF INDIA","BKID0004227","741013602.0","BAGAN-DADPUR","AT & P.O. DADPURDIST. MURSHIDABAD,DISTRICT 24 PARGANAS (SOUTH","384241216.0","BAGAN-DADPUR (WB)","BAGAN-DADPUR (WB)","WEST BENGAL"
